annee,code_insee,commune,is_thierache_centre,apl_generalistes,apl_generalistes_moins65,pop_standardisee,pop_totale
2022,41160,Neuvy,False,2.549,2.357,328.167,321
2022,41161,Nouan-le-Fuzelier,False,3.361,2.266,2525.128,2321
2022,41163,Nourray,False,2.73,2.668,126.555,121
2022,41164,Noyers-sur-Cher,False,2.436,2.123,2925.142,2708
2022,41166,Oisly,False,2.499,2.395,383.593,385
2022,41167,Veuzain-sur-Loire,False,3.158,3.125,3680.703,3401
2022,41168,Orçay,False,2.136,2.099,238.112,235
2022,41171,Oucques La Nouvelle,False,1.843,1.843,1799.041,1702
2022,41172,Ouzouer-le-Doyen,False,1.548,1.082,217.05,224
2022,41173,Beauce la Romaine,False,1.251,1.251,3469.37,3436
2022,41174,Périgny,False,2.596,2.533,178.797,174
2022,41175,Pezou,False,2.309,2.08,1133.113,1113
2022,41176,Pierrefitte-sur-Sauldre,False,2.709,1.401,842.679,739
2022,41177,Le Plessis-Dorin,False,1.566,0.638,200.451,158
2022,41178,Le Plessis-l'Échelle,False,1.774,1.774,67.023,61
2022,41179,Le Poislay,False,1.885,0.772,201.581,189
2022,41180,Pontlevoy,False,2.629,2.569,1617.215,1518
2022,41181,Pouillé,False,2.973,2.643,849.281,801
2022,41182,Pray,False,2.169,2.169,277.933,282
2022,41184,Prunay-Cassereau,False,3.637,3.447,595.706,601
2022,41185,Pruniers-en-Sologne,False,2.876,2.316,2402.978,2304
2022,41186,Rahart,False,1.843,1.781,300.883,301
2022,41187,Renay,False,1.147,1.147,175.173,176
2022,41188,Rhodon,False,1.123,1.123,110.89,117
2022,41189,Rilly-sur-Loire,False,3.122,3.089,458.192,474
2022,41190,Rocé,False,1.732,1.67,212.976,220
2022,41191,Roches,False,2.197,2.11,69.563,67
2022,41192,Les Roches-l'Évêque,False,2.919,2.572,276.996,266
2022,41193,Romilly,False,1.053,0.548,150.687,140
2022,41194,Romorantin-Lanthenay,False,3.359,2.759,19287.827,18206
2022,41195,Rougeou,False,1.626,1.436,141.342,148
2022,41196,Ruan-sur-Egvonne,False,2.063,0.744,85.225,80
2022,41198,Saint-Aignan,False,2.34,2.027,3444.734,2839
2022,41199,Saint-Amand-Longpré,False,4.058,3.901,1305.556,1205
2022,41200,Sainte-Anne,False,2.82,2.695,464.957,477
2022,41201,Saint-Arnoult,False,3.191,2.906,335.868,320
2022,41203,Saint-Bohaire,False,2.575,2.051,483.533,492
2022,41204,Saint-Claude-de-Diray,False,3.174,2.487,1814.975,1789
2022,41205,Saint-Cyr-du-Gault,False,3.344,3.344,187.281,175
2022,41206,Saint-Denis-sur-Loire,False,2.589,2.015,949.08,876
2022,41207,Saint-Dyé-sur-Loire,False,1.839,1.578,1230.787,1141
2022,41208,Saint-Étienne-des-Guérets,False,3.037,3.037,111.703,114
2022,41209,Saint-Firmin-des-Prés,False,1.92,1.858,792.803,793
2022,41211,Saint-Georges-sur-Cher,False,3.122,2.827,2913.889,2735
2022,41212,Saint-Gervais-la-Forêt,False,3.635,3.016,3382.467,3166
2022,41213,Saint-Gourgon,False,2.734,2.734,110.56,100
2022,41214,Saint-Hilaire-la-Gravelle,False,1.97,1.472,700.226,669
2022,41215,Saint-Jacques-des-Guérets,False,3.23,2.592,106.454,96
2022,41216,Saint-Jean-Froidmentel,False,2.055,1.424,526.96,543
2022,41217,Saint-Julien-de-Chédon,False,2.761,2.579,818.114,751
2022,41218,Saint-Julien-sur-Cher,False,2.203,1.891,801.556,764
2022,41219,Saint-Laurent-des-Bois,False,1.643,1.643,324.547,322
2022,41220,Saint-Laurent-Nouan,False,1.963,1.838,4305.737,4299
2022,41221,Saint-Léonard-en-Beauce,False,2.094,2.094,655.611,646
2022,41222,Saint-Loup,False,1.281,1.234,373.642,370
2022,41223,Saint-Lubin-en-Vergonnois,False,2.043,1.797,777.829,781
2022,41224,Saint-Marc-du-Cor,False,1.367,0.585,182.05,178
2022,41225,Saint-Martin-des-Bois,False,2.385,2.1,625.266,574
2022,41226,Saint-Ouen,False,2.177,2.052,3406.732,3056
2022,41228,Saint-Rimay,False,3.572,3.163,299.922,294
2022,41229,Saint-Romain-sur-Cher,False,2.874,2.561,1553.703,1458
2022,41230,Saint-Sulpice-de-Pommeray,False,2.671,2.178,1912.08,1833
2022,41231,Saint-Viâtre,False,3.171,2.313,1269.462,1181
2022,41232,Salbris,False,2.281,1.216,5395.856,4925
2022,41233,Sambin,False,3.239,3.208,878.87,880
2022,41234,Santenay,False,1.572,1.572,290.136,289
2022,41235,Sargé-sur-Braye,False,1.767,1.069,1059.297,1010
2022,41236,Sasnières,False,3.305,3.053,96.79,90
2022,41237,Sassay,False,1.892,1.892,1031.858,1055
2022,41238,Savigny-sur-Braye,False,1.948,1.334,2201.112,1968
2022,41239,Seigy,False,2.725,2.201,1143.333,1002
2022,41241,Selles-Saint-Denis,False,2.541,1.761,1503.668,1342
2022,41242,Selles-sur-Cher,False,2.155,1.912,4946.871,4459
2022,41243,Selommes,False,1.886,1.886,860.493,808
2022,41245,Séris,False,2.412,2.276,372.127,381
2022,41246,Seur,False,3.098,3.005,476.969,481
2022,41247,Soings-en-Sologne,False,1.909,1.628,1650.55,1618
2022,41248,Couëtron-au-Perche,False,2.002,0.71,1098.764,1031
2022,41249,Souesmes,False,1.637,0.971,1217.029,1042
2022,41250,Sougé,False,3.043,2.5,518.356,481
2022,41251,Souvigny-en-Sologne,False,1.785,1.521,549.358,538
2022,41252,Suèvres,False,1.665,1.518,1553.628,1548
2022,41253,Talcy,False,1.6,1.502,264.755,268
2022,41254,Le Temple,False,1.777,0.995,196.008,182
2022,41255,Ternay,False,2.209,1.842,338.325,330
2022,41256,Theillay,False,2.589,2.157,1316.845,1244
2022,41258,Thésée,False,3.068,2.799,1212.902,1153
2022,41259,Thoré-la-Rochette,False,3.131,2.754,868.973,824
2022,41260,Thoury,False,2.46,2.315,425.882,418
2022,41261,Tourailles,False,1.657,1.657,144.338,132
2022,41262,Tour-en-Sologne,False,3.114,2.827,1117.128,1119
2022,41265,Troo,False,3.23,2.592,322.729,281
2022,41266,Valaire,False,1.983,1.952,92.538,83
2022,41267,Vallières-les-Grandes,False,4.003,3.849,991.891,941
2022,41268,Veilleins,False,2.274,1.752,179.203,157
2022,41269,Vendôme,False,2.691,2.504,17372.256,15680
2022,41271,Vernou-en-Sologne,False,2.023,1.815,604.444,606
2022,41273,Vievy-le-Rayé,False,1.76,1.76,489.456,457
2022,41274,Villavard,False,3.426,3.079,139.503,126
2022,41275,La Ville-aux-Clercs,False,1.51,1.344,1391.511,1253
2022,41276,Villebarou,False,3.751,2.917,2473.497,2490
2022,41277,Villebout,False,2.034,0.919,125.333,118
2022,41278,Villechauve,False,3.401,3.401,258.138,258
2022,41279,Villedieu-le-Château,False,1.982,1.982,457.485,390
2022,41280,Villefranche-sur-Cher,False,2.952,2.508,2739.088,2647
2022,41281,Villefrancœur,False,0.964,0.964,419.788,422
2022,41282,Villeherviers,False,3.255,2.602,527.266,428
2022,41283,Villemardy,False,2.065,2.003,264.411,272
2022,41284,Villeneuve-Frouville,False,1.75,1.75,64.901,64
2022,41285,Villeny,False,2.541,2.541,475.873,487
2022,41286,Villeporcher,False,3.719,3.719,150.866,149
2022,41287,Villerable,False,2.953,2.766,516.155,498
2022,41288,Villerbon,False,1.531,1.235,792.642,810
2022,41289,Villermain,False,1.26,1.222,363.201,388
2022,41290,Villeromain,False,3.073,2.948,236.165,234
2022,41291,Villetrun,False,1.885,1.823,309.031,318
2022,41292,Villexanton,False,1.434,1.336,200.581,200
2022,41293,Villiersfaux,False,2.998,2.779,239.905,247
2022,41294,Villiers-sur-Loir,False,2.303,2.021,1182.82,1117
2022,41295,Vineuil,False,4.74,3.841,8460.142,8084
2022,41296,Vouzon,False,3.745,2.765,1455.728,1453
2022,41297,Yvoy-le-Marron,False,3.257,2.994,852.665,780
2022,42001,Aboën,False,2.563,2.563,440.958,462
2022,42002,Ailleux,False,2.502,2.502,192.96,178
2022,42003,Ambierle,False,2.815,2.428,1940.965,1898
2022,42005,Andrézieux-Bouthéon,False,5.748,5.592,9972.923,10108
2022,42006,Apinac,False,3.698,3.219,418.272,397
2022,42007,Arcinges,False,1.38,1.38,214.122,216
2022,42008,Arcon,False,0.483,0.414,111.94,111
2022,42009,Arthun,False,3.284,3.284,525.836,525
2022,42010,Aveizieux,False,2.433,2.335,1604.444,1678
2022,42011,Balbigny,False,2.784,2.6,2969.577,2837
2022,42012,Bard,False,1.754,1.654,679.522,682
2022,42013,Bellegarde-en-Forez,False,3.587,3.424,2016.998,1987
2022,42014,Belleroche,False,1.465,1.465,322.075,314
2022,42015,Belmont-de-la-Loire,False,1.609,1.609,1640.826,1467
2022,42016,La Bénisson-Dieu,False,2.052,1.983,426.703,423
2022,42017,Le Bessat,False,0.496,0.496,485.125,479
2022,42018,Bessey,False,3.026,3.026,431.348,460
2022,42019,Boën-sur-Lignon,False,2.733,2.733,3462.051,3025
2022,42020,Boisset-lès-Montrond,False,3.739,3.557,1115.933,1185
2022,42021,Boisset-Saint-Priest,False,2.636,2.602,1207.275,1259
2022,42022,Bonson,False,4.74,4.629,4253.415,4215
2022,42023,Bourg-Argental,False,2.913,2.913,3133.583,2950
2022,42025,Boyer,False,1.504,1.504,177.383,197
2022,42026,Briennon,False,1.513,1.513,1832.525,1719
2022,42027,Bully,False,0.625,0.625,398.882,398
2022,42028,Burdignes,False,2.34,2.34,391.09,384
2022,42029,Bussières,False,2.994,2.852,1652.736,1512
2022,42030,Bussy-Albieux,False,3.527,3.527,535.679,537
2022,42031,Caloire,False,1.44,1.44,302.735,306
2022,42032,Cellieu,False,3.166,2.986,1678.024,1701
2022,42033,Le Cergne,False,1.417,1.417,633.943,624
2022,42034,Cervières,False,2.371,2.275,118.534,105
2022,42035,Cezay,False,2.53,2.53,207.333,209
2022,42036,Chagnon,False,2.697,2.58,487.618,505
2022,42037,Chalain-d'Uzore,False,3.059,2.959,592.511,610
2022,42038,Chalain-le-Comtal,False,3.5,3.336,698.136,721
2022,42039,Chalmazel-Jeansagnière,False,0.069,0.069,517.949,453
2022,42040,La Chamba,False,0.453,0.453,53.486,46
2022,42041,Chambéon,False,3.08,2.804,586.616,639
2022,42042,Chambles,False,1.3,1.283,1033.522,1054
2022,42043,Chambœuf,False,3.716,3.565,1745.742,1812
2022,42044,Le Chambon-Feugerolles,False,4.522,4.405,12182.368,11857
2022,42045,La Chambonie,False,0.453,0.453,49.984,39
2022,42046,Champdieu,False,4.09,3.94,2033.472,1978
2022,42047,Champoly,False,2.736,2.641,341.53,324
2022,42048,Chandon,False,2.293,2.293,1472.798,1475
2022,42049,Changy,False,3.111,2.599,654.576,662
2022,42050,La Chapelle-en-Lafaye,False,3.324,3.164,150.914,138
2022,42051,La Chapelle-Villars,False,2.152,2.04,497.153,536
2022,42052,Charlieu,False,2.11,2.11,4052.078,3714
2022,42053,Châteauneuf,False,2.909,2.777,1646.626,1651
2022,42054,Châtelneuf,False,5.16,5.11,319.572,355
2022,42055,Châtelus,False,1.563,1.563,123.224,133
2022,42056,Chavanay,False,4.294,4.096,2858.152,2885
2022,42058,Chazelles-sur-Lavieu,False,1.606,1.606,245.984,254
2022,42059,Chazelles-sur-Lyon,False,3.248,3.218,5699.15,5436
2022,42060,Chenereilles,False,2.353,2.336,500.669,524
2022,42061,Cherier,False,1.736,1.736,561.708,553
2022,42062,Chevrières,False,3.215,3.154,1082.775,1158
2022,42063,Chirassimont,False,3.666,3.386,401.701,399
2022,42064,Chuyer,False,1.733,1.647,737.312,754
2022,42065,Civens,False,4.625,4.318,1431.635,1415
2022,42066,Cleppé,False,3.941,3.675,528.913,521
2022,42067,Colombier,False,1.98,1.98,297.627,297
2022,42068,Combre,False,3.277,3.074,384.275,419
2022,42069,Commelle-Vernay,False,2.411,2.329,3117.917,3018
2022,42070,Cordelle,False,0.59,0.59,915.418,925
2022,42071,Le Coteau,False,4.126,3.88,7836.908,6886
2022,42072,La Côte-en-Couzan,False,0.453,0.453,69.574,64
2022,42073,Cottance,False,3.654,3.409,712.918,741
2022,42074,Coutouvre,False,1.231,1.231,1151.367,1075
2022,42075,Craintilleux,False,4.191,3.999,1260.044,1356
2022,42076,Cremeaux,False,1.988,1.988,962.44,912
2022,42077,Croizet-sur-Gand,False,3.514,3.413,301.427,304
2022,42078,Le Crozet,False,2.286,1.844,270.237,248
2022,42079,Cuinzier,False,2.347,2.347,688.271,709
2022,42081,Cuzieu,False,3.669,3.494,1457.859,1547
2022,42083,Dargoire,False,3.864,3.703,510.258,529
2022,42084,Débats-Rivière-d'Orpra,False,2.268,2.268,169.485,160
2022,42085,Doizieux,False,0.383,0.37,824.673,843
2022,42086,Écoche,False,1.713,1.713,524.496,516
2022,42087,Écotay-l'Olme,False,2.544,2.394,1289.352,1230
2022,42088,Épercieux-Saint-Paul,False,3.383,3.138,725.522,755
2022,42089,Essertines-en-Châtelneuf,False,3.233,3.132,658.393,652
2022,42090,Essertines-en-Donzy,False,3.197,3.095,465.392,490
2022,42091,Estivareilles,False,3.436,3.117,692.162,684
2022,42092,L'Étrat,False,5.198,5.114,2854.806,2702
2022,42093,Farnay,False,2.815,2.622,1367.427,1364
2022,42094,Feurs,False,2.957,2.651,9150.412,8352
2022,42095,Firminy,False,3.355,3.355,18007.991,16953
2022,42096,Fontanès,False,1.283,1.269,655.836,683
2022,42097,La Fouillouse,False,5.267,5.146,4798.808,4690
2022,42098,Fourneaux,False,3.443,3.24,586.576,579
2022,42099,Fraisses,False,3.749,3.749,3831.287,3732
2022,42100,La Gimond,False,2.359,2.314,271.904,279
2022,42101,Graix,False,1.452,1.452,142.477,141
2022,42102,Grammond,False,0.817,0.817,853.704,882
2022,42103,La Grand-Croix,False,5.549,5.273,5072.86,5100
2022,42104,La Gresle,False,1.214,1.214,890.732,867
2022,42105,Grézieux-le-Fromental,False,4.304,4.103,226.481,254
2022,42106,Grézolles,False,3.441,3.441,271.876,243
2022,42107,Gumières,False,1.606,1.606,319.328,320
2022,42108,L'Hôpital-le-Grand,False,4.28,4.081,1031.678,1112
2022,42109,L'Hôpital-sous-Rochefort,False,2.556,2.556,125.748,108
2022,42110,L'Horme,False,3.827,3.584,4853.134,4766
2022,42112,Jarnosse,False,1.584,1.584,409.77,414
2022,42113,Jas,False,2.681,2.476,244.623,239
2022,42115,Jonzieux,False,2.902,2.902,1266.302,1226
2022,42116,Juré,False,3.654,3.654,252.639,246
2022,42117,Lavieu,False,1.014,1.014,109.039,112
2022,42118,Lay,False,2.948,2.847,792.359,754
2022,42119,Leigneux,False,2.659,2.659,372.003,361
2022,42120,Lentigny,False,2.43,2.21,1817.782,1798
2022,42121,Lérigneux,False,3.07,2.97,158.878,163
2022,42122,Lézigneux,False,2.323,2.223,1680.0,1725
2022,42123,Lorette,False,4.331,4.123,4849.363,4746
2022,42124,Lupé,False,3.446,3.37,296.951,299
2022,42125,Luré,False,2.594,2.594,154.7,140
2022,42126,Luriecq,False,3.225,3.225,1206.531,1271
2022,42127,Mably,False,3.431,3.198,8210.981,7517
2022,42128,Machézal,False,3.433,3.153,396.037,395
2022,42129,Maclas,False,3.266,3.19,1885.888,1827
2022,42130,Magneux-Haute-Rive,False,3.473,3.237,507.107,567
2022,42131,Maizilly,False,2.171,2.171,334.421,330
2022,42132,Malleval,False,3.5,3.412,557.962,562
2022,42133,Marcenod,False,0.697,0.697,650.06,693
2022,42134,Marcilly-le-Châtel,False,3.718,3.618,1346.399,1386
2022,42135,Marclopt,False,3.166,2.99,520.41,543
2022,42136,Marcoux,False,2.053,2.053,796.399,780
2022,42137,Margerie-Chantagret,False,2.572,2.505,769.44,804
2022,42138,Maringes,False,3.072,3.072,638.095,672
2022,42139,Marlhes,False,2.93,2.93,1430.908,1340
2022,42140,Marols,False,2.816,2.816,458.504,456
2022,42141,Mars,False,2.085,2.085,576.965,571
2022,42142,Merle-Leignec,False,2.693,2.374,335.152,322
2022,42143,Mizérieux,False,2.589,2.385,479.211,503
2022,42145,Montagny,False,2.338,2.236,1162.787,1100
2022,42146,Montarcher,False,0.962,0.962,71.369,65
2022,42147,Montbrison,False,3.402,3.252,16434.151,15943
2022,42148,Montchal,False,1.938,1.795,501.935,501
2022,42149,Montrond-les-Bains,False,3.886,3.669,5747.383,5444
2022,42150,Montverdun,False,3.98,3.868,1380.116,1358
2022,42151,Mornand-en-Forez,False,3.485,3.323,413.884,411
2022,42152,Nandax,False,1.804,1.804,508.112,559
2022,42153,Neaux,False,2.447,2.447,481.309,482
2022,42154,Néronde,False,2.207,2.126,489.658,467
2022,42155,Nervieux,False,3.699,3.495,1007.854,1015
2022,42156,Neulise,False,3.082,3.082,1418.451,1379
2022,42157,Noailly,False,2.566,2.372,768.694,794
2022,42158,Les Noës,False,1.061,0.923,207.701,211
2022,42159,Noirétable,False,2.67,2.575,1728.606,1577
2022,42160,Nollieux,False,2.208,2.208,196.088,188
2022,42161,Notre-Dame-de-Boisset,False,3.663,3.581,568.608,577
2022,42162,Ouches,False,3.46,3.158,1180.875,1151
2022,42163,La Pacaudière,False,2.616,2.174,1226.733,1054
2022,42164,Palogneux,False,1.342,1.342,67.581,68
2022,42165,Panissières,False,2.168,2.087,3135.724,2883
2022,42166,Parigny,False,3.719,3.637,604.482,631
2022,42167,Pavezin,False,1.103,1.062,378.179,388
2022,42168,Pélussin,False,2.557,2.53,3934.207,3726
2022,42169,Périgneux,False,1.705,1.688,1532.05,1589
2022,42170,Perreux,False,3.7,3.536,2165.967,2106
2022,42171,Pinay,False,1.991,1.991,297.135,284
2022,42172,Planfoy,False,1.541,1.541,1023.061,1062
2022,42173,Pommiers-en-Forez,False,2.517,2.517,373.63,358
2022,42174,Poncins,False,3.651,3.385,1124.929,1168
2022,42175,Pouilly-lès-Feurs,False,3.935,3.69,1223.271,1207
2022,42176,Pouilly-les-Nonains,False,2.967,2.678,2190.423,2191
2022,42177,Pouilly-sous-Charlieu,False,2.343,2.343,2754.311,2562
2022,42178,Pradines,False,2.291,2.209,851.57,871
2022,42179,Pralong,False,4.418,4.317,851.068,863
2022,42180,Précieux,False,3.811,3.655,967.699,1033
2022,42181,Régny,False,2.378,2.277,1570.748,1490
2022,42182,Renaison,False,2.506,2.174,3428.613,3209
2022,42183,La Ricamarie,False,3.577,3.46,7787.445,7943
2022,42184,Riorges,False,3.495,3.18,11698.905,10917
2022,42185,Rivas,False,4.264,4.072,658.855,715
2022,42186,Rive-de-Gier,False,3.685,3.534,14880.177,15086
2022,42187,Roanne,False,3.173,2.928,36708.24,34415
2022,42188,Roche,False,3.759,3.709,258.905,253
2022,42189,Roche-la-Molière,False,5.497,5.241,10043.593,9878
2022,42191,Roisey,False,2.738,2.738,974.53,989
2022,42192,Rozier-Côtes-d'Aurec,False,1.855,1.855,448.133,429
2022,42193,Rozier-en-Donzy,False,2.867,2.622,1481.26,1425
2022,42194,Sail-les-Bains,False,1.81,1.437,220.369,201
2022,42195,Sail-sous-Couzan,False,2.002,2.002,1077.19,987
2022,42196,Sainte-Agathe-en-Donzy,False,2.103,2.062,121.494,116
2022,42197,Sainte-Agathe-la-Bouteresse,False,3.756,3.644,1039.778,1044
2022,42198,Saint-Alban-les-Eaux,False,2.616,2.327,1012.524,916
2022,42199,Saint-André-d'Apchon,False,2.193,1.986,1990.949,1920
2022,42200,Saint-André-le-Puy,False,3.127,2.982,1497.505,1518
2022,42201,Saint-Appolinard,False,2.999,2.97,690.956,694
2022,42202,Saint-Barthélemy-Lestra,False,3.063,2.858,688.73,687
2022,42203,Saint-Bonnet-des-Quarts,False,2.037,1.719,350.132,313
2022,42204,Saint-Bonnet-le-Château,False,3.777,3.617,1693.779,1497
2022,42205,Saint-Bonnet-le-Courreau,False,4.239,4.239,723.699,689
2022,42206,Saint-Bonnet-les-Oules,False,3.551,3.383,1702.099,1718
2022,42207,Saint-Chamond,False,3.657,3.429,35874.374,35309
2022,42208,Saint-Christo-en-Jarez,False,0.897,0.897,1820.694,1909
2022,42209,Sainte-Colombe-sur-Gand,False,2.563,2.522,408.352,390
2022,42210,Sainte-Croix-en-Jarez,False,0.649,0.62,465.835,477
2022,42211,Saint-Cyprien,False,5.556,5.392,2401.691,2428
2022,42212,Saint-Cyr-de-Favières,False,2.651,2.569,940.046,994
2022,42213,Saint-Cyr-de-Valorges,False,1.717,1.615,307.11,310
2022,42214,Saint-Cyr-les-Vignes,False,3.388,3.153,983.158,1048
2022,42215,Saint-Denis-de-Cabanne,False,2.71,2.71,1316.551,1265
2022,42216,Saint-Denis-sur-Coise,False,3.268,3.268,614.111,667
2022,42217,Saint-Didier-sur-Rochefort,False,0.906,0.906,544.503,456
2022,42218,Saint-Étienne,False,4.04,3.734,173621.331,174082
2022,42219,Saint-Étienne-le-Molard,False,3.619,3.446,998.105,1028
2022,42220,Saint-Forgeux-Lespinasse,False,3.09,2.703,571.89,606
2022,42221,Sainte-Foy-Saint-Sulpice,False,4.221,4.057,509.749,531
2022,42222,Saint-Galmier,False,3.738,3.58,6079.172,5837
2022,42223,Saint-Genest-Lerpt,False,6.042,5.768,6395.508,6185
2022,42224,Saint-Genest-Malifaux,False,2.39,2.39,3025.518,2945
2022,42225,Genilac,False,2.806,2.674,3728.395,3866
2022,42226,Saint-Georges-de-Baroille,False,2.064,1.962,417.243,438
2022,42227,Saint-Georges-en-Couzan,False,0.706,0.706,443.578,408
2022,42228,Saint-Georges-Haute-Ville,False,3.254,3.136,1426.583,1465
2022,42229,Saint-Germain-la-Montagne,False,1.483,1.483,238.512,225
2022,42230,Saint-Germain-Laval,False,2.781,2.781,1768.288,1610
2022,42231,Saint-Germain-Lespinasse,False,3.096,2.764,1250.509,1226
2022,42232,Saint-Haon-le-Châtel,False,2.659,2.328,614.425,636
2022,42233,Saint-Haon-le-Vieux,False,2.659,2.328,944.554,954
2022,42234,Saint-Héand,False,2.447,2.349,3863.031,3659
2022,42235,Saint-Hilaire-Cusson-la-Valmitte,False,3.218,2.899,342.294,332
2022,42236,Saint-Hilaire-sous-Charlieu,False,2.065,2.065,495.859,529
2022,42237,Saint-Jean-Bonnefonds,False,3.541,3.435,6624.481,6633
2022,42238,Saint-Jean-la-Vêtre,False,1.658,1.658,352.106,324
2022,42239,Saint-Jean-Saint-Maurice-sur-Loire,False,1.93,1.779,1169.502,1155
2022,42240,Saint-Jean-Soleymieux,False,2.164,2.164,956.41,858
2022,42241,Saint-Jodard,False,1.682,1.682,404.316,391
2022,42242,Saint-Joseph,False,2.1,2.045,1919.012,1949
2022,42243,Saint-Julien-d'Oddes,False,3.306,3.306,285.44,288
2022,42245,Vêtre-sur-Anzon,False,2.188,2.188,614.959,578
2022,42246,Saint-Julien-Molin-Molette,False,3.099,3.014,1284.786,1146
2022,42247,Saint-Just-en-Bas,False,0.046,0.046,304.972,282
2022,42248,Saint-Just-en-Chevalet,False,2.627,2.627,1295.397,1125
2022,42249,Saint-Just-la-Pendue,False,2.561,2.561,1811.154,1661
2022,42251,Saint-Laurent-la-Conche,False,2.285,2.091,570.873,579
2022,42252,Saint-Laurent-Rochefort,False,1.897,1.897,270.639,255
2022,42253,Saint-Léger-sur-Roanne,False,3.532,3.162,1187.256,1161
2022,42254,Saint-Marcel-de-Félines,False,2.43,2.389,809.96,792
2022,42255,Saint-Marcel-d'Urfé,False,3.264,3.264,304.716,278
2022,42256,Saint-Marcellin-en-Forez,False,4.127,4.053,4862.434,5027
2022,42257,Saint-Martin-d'Estréaux,False,2.622,2.249,917.653,841
2022,42259,Saint-Martin-la-Plaine,False,1.704,1.663,3749.318,3799
2022,42260,Saint-Martin-la-Sauveté,False,2.444,2.444,918.995,887
2022,42261,Saint-Martin-Lestra,False,2.98,2.837,874.341,907
2022,42262,Saint-Maurice-en-Gourgois,False,2.154,2.154,1753.551,1819
2022,42264,Saint-Médard-en-Forez,False,2.749,2.666,948.889,965
2022,42265,Saint-Michel-sur-Rhône,False,3.049,2.904,874.414,869
2022,42266,Saint-Nizier-de-Fornas,False,2.414,2.414,689.107,660
2022,42267,Saint-Nizier-sous-Charlieu,False,1.964,1.964,1809.414,1695
2022,42268,Vézelin-sur-Loire,False,1.067,1.067,796.483,803
2022,42269,Saint-Paul-d'Uzore,False,3.102,2.94,174.387,181
2022,42270,Saint-Paul-en-Cornillon,False,2.786,2.786,1394.351,1354
2022,42271,Saint-Paul-en-Jarez,False,2.93,2.737,4728.483,4793
2022,42272,Saint-Pierre-de-Bœuf,False,3.028,2.839,1735.173,1697
2022,42273,Saint-Pierre-la-Noaille,False,1.813,1.813,376.91,388
2022,42274,Saint-Polgues,False,1.562,1.562,252.671,263
2022,42275,Saint-Priest-en-Jarez,False,5.242,5.081,6474.665,6088
2022,42276,Saint-Priest-la-Prugne,False,1.06,1.06,461.005,424
2022,42277,Saint-Priest-la-Roche,False,0.826,0.826,336.264,337
2022,42278,Saint-Priest-la-Vêtre,False,1.359,1.359,155.463,142
2022,42279,Saint-Just-Saint-Rambert,False,4.318,4.229,15706.171,15239
2022,42280,Saint-Régis-du-Coin,False,1.695,1.695,394.022,411
2022,42281,Saint-Rirand,False,0.755,0.617,138.489,132
2022,42282,Saint-Romain-d'Urfé,False,2.616,2.616,263.711,239
2022,42283,Saint-Romain-en-Jarez,False,1.059,1.032,1174.841,1214
2022,42284,Saint-Romain-la-Motte,False,3.213,2.8,1473.643,1419
2022,42285,Saint-Romain-le-Puy,False,4.519,4.362,4010.984,4099
2022,42286,Saint-Romain-les-Atheux,False,2.397,2.397,922.801,948
2022,42287,Saint-Sauveur-en-Rue,False,2.961,2.961,1147.458,1086
2022,42288,Saint-Sixte,False,2.873,2.873,702.56,699
2022,42289,Saint-Symphorien-de-Lay,False,2.956,2.855,1989.059,1923
2022,42290,Saint-Thomas-la-Garde,False,2.931,2.831,607.522,591
2022,42293,Saint-Victor-sur-Rhins,False,3.697,3.393,1155.43,1207
2022,42294,Saint-Vincent-de-Boisset,False,3.445,3.282,969.789,979
2022,42295,Les Salles,False,3.525,3.334,557.182,561
2022,42296,Salt-en-Donzy,False,4.377,4.071,551.913,552
2022,42297,Salvizinet,False,4.316,4.009,623.27,598
2022,42298,Sauvain,False,2.764,2.764,399.475,373
2022,42299,Savigneux,False,3.314,3.163,3557.362,3448
2022,42300,Sevelinges,False,1.929,1.929,647.044,646
2022,42301,Soleymieux,False,2.379,2.379,686.292,707
2022,42302,Sorbiers,False,3.218,3.112,8057.882,8009
2022,42303,Souternon,False,1.808,1.808,297.191,265
2022,42304,Sury-le-Comtal,False,5.127,4.951,6385.74,6706
2022,42305,La Talaudière,False,3.957,3.837,7638.417,7044
2022,42306,Tarentaise,False,0.579,0.579,492.422,492
2022,42307,Tartaras,False,4.1,3.92,836.422,926
2022,42308,La Terrasse-sur-Dorlay,False,1.51,1.419,738.813,772
2022,42310,Thélis-la-Combe,False,1.039,1.039,158.243,144
2022,42311,La Tour-en-Jarez,False,3.952,3.868,1398.679,1462
2022,42312,La Tourette,False,3.004,3.004,626.543,623
2022,42313,Trelins,False,4.356,4.306,676.27,667
2022,42314,La Tuilière,False,1.59,1.59,314.678,285
2022,42315,Unias,False,3.506,3.322,394.905,424
2022,42316,Unieux,False,3.481,3.481,8466.227,8448
2022,42317,Urbise,False,1.326,1.077,126.505,122
2022,42318,Usson-en-Forez,False,3.84,3.361,1695.814,1490
2022,42319,Valeille,False,2.642,2.438,663.738,690
2022,42320,Valfleury,False,1.834,1.758,646.827,707
2022,42321,La Valla-sur-Rochefort,False,0.023,0.023,132.673,102
2022,42322,La Valla-en-Gier,False,0.561,0.498,1029.017,1082
2022,42323,Veauche,False,4.976,4.769,9116.194,9001
2022,42324,Veauchette,False,4.185,4.009,1097.811,1193
2022,42325,Vendranges,False,3.089,3.007,361.0,382
