code_insee,commune,apl_generalistes,apl_generalistes_moins65,pop_standardisee,pop_totale,annee
58303,Varennes-Vauzelles,3.575,3.149,10237.844,9195,2022
58304,Varzy,1.697,1.697,1212.782,1053,2022
58305,Vauclaix,2.559,2.054,137.743,136,2022
58306,Verneuil,3.842,3.731,298.97,289,2022
58307,Vielmanay,1.171,1.171,176.493,177,2022
58308,Vignol,2.523,2.186,67.399,62,2022
58309,Villapourçon,1.136,0.812,499.795,409,2022
58310,Villiers-le-Sec,2.08,2.08,48.899,48,2022
58311,Ville-Langy,2.314,1.834,259.829,238,2022
58312,Villiers-sur-Yonne,2.76,2.76,291.265,269,2022
58313,Vitry-Laché,1.581,1.222,97.735,87,2022
59001,Abancourt,3.377,3.112,450.686,468,2022
59002,Abscon,5.442,4.884,4189.768,4241,2022
59003,Aibes,3.869,3.062,358.166,371,2022
59004,Aix-en-Pévèle,4.83,4.47,1281.678,1368,2022
59005,Allennes-les-Marais,3.88,3.647,3388.448,3532,2022
59006,Amfroipret,3.173,2.77,196.158,213,2022
59007,Anhiers,3.714,3.418,843.068,892,2022
59008,Aniche,3.804,3.459,9258.574,9944,2022
59009,Villeneuve-d'Ascq,5.401,5.064,56792.951,61258,2022
59010,Anneux,3.895,3.698,248.502,257,2022
59011,Annœullin,3.862,3.673,10264.76,10679,2022
59012,Anor,2.929,2.243,3145.478,3254,2022
59013,Anstaing,4.601,4.357,1473.09,1559,2022
59014,Anzin,3.933,3.546,12588.273,13195,2022
59015,Arleux,3.209,2.779,3138.756,3160,2022
59016,Armbouts-Cappel,4.558,4.144,2176.246,2159,2022
59017,Armentières,4.079,3.767,24224.787,25225,2022
59018,Arnèke,2.881,2.337,1678.444,1566,2022
59019,Artres,3.462,2.961,999.424,1055,2022
59021,Assevent,3.69,2.88,1785.512,1810,2022
59022,Attiches,4.02,3.686,2197.242,2234,2022
59023,Aubencheul-au-Bac,3.645,3.305,540.86,544,2022
59024,Auberchicourt,3.516,3.182,4612.367,4634,2022
59025,Aubers,4.915,4.671,1706.568,1698,2022
59026,Aubigny-au-Bac,3.635,3.294,1137.581,1161,2022
59027,Aubry-du-Hainaut,6.129,5.582,1716.564,1720,2022
59028,Auby,4.535,4.157,6994.985,7205,2022
59029,Auchy-lez-Orchies,6.334,5.953,1418.574,1493,2022
59031,Audignies,3.055,2.585,354.148,374,2022
59032,Aulnoy-lez-Valenciennes,6.386,5.618,6923.209,7167,2022
59033,Aulnoye-Aymeries,2.426,1.918,8791.601,8804,2022
59034,Avelin,8.698,8.108,2597.415,2616,2022
59035,Avesnelles,3.565,2.698,2428.001,2309,2022
59036,Avesnes-sur-Helpe,3.764,2.897,4207.495,4158,2022
59037,Avesnes-les-Aubert,2.736,2.416,3610.803,3628,2022
59038,Avesnes-le-Sec,3.006,2.596,1405.35,1445,2022
59039,Awoingt,3.992,3.482,752.654,812,2022
59041,Bachant,2.421,1.978,2248.931,2276,2022
59042,Bachy,3.882,3.593,1757.56,1836,2022
59043,Bailleul,4.739,4.482,15104.508,15026,2022
59044,Baisieux,5.067,4.751,4768.905,4993,2022
59045,Baives,0.46,0.354,159.754,166,2022
59046,Bambecque,3.033,2.918,766.731,822,2022
59047,Banteux,3.23,3.036,341.884,350,2022
59048,Bantigny,3.478,3.184,502.911,515,2022
59049,Bantouzelle,3.589,3.309,413.637,440,2022
59050,Bas-Lieu,4.021,3.069,345.126,342,2022
59051,La Bassée,5.247,4.937,6460.948,6565,2022
59052,Bauvin,3.423,3.285,4921.979,5044,2022
59053,Bavay,3.362,2.912,3332.297,3248,2022
59054,Bavinchove,3.733,2.968,1012.138,1041,2022
59055,Bazuel,3.22,2.664,542.446,526,2022
59056,Beaucamps-Ligny,6.684,6.226,828.952,844,2022
59057,Beaudignies,4.167,3.523,558.805,564,2022
59058,Beaufort,4.776,3.832,1013.813,1013,2022
59059,Beaumont-en-Cambrésis,4.075,3.641,451.064,447,2022
59060,Beaurain,3.21,2.713,221.567,232,2022
59061,Beaurepaire-sur-Sambre,4.416,3.023,260.016,268,2022
59062,Beaurieux,1.753,1.531,161.282,163,2022
59063,Beauvois-en-Cambrésis,3.501,3.09,1949.891,1970,2022
59064,Bellaing,4.123,3.768,1306.864,1263,2022
59065,Bellignies,2.597,2.235,790.871,809,2022
59066,Bérelles,3.291,2.65,152.309,161,2022
59067,Bergues,3.584,3.343,3877.455,3580,2022
59068,Berlaimont,2.647,2.258,3321.513,3174,2022
59069,Bermerain,3.213,2.769,719.632,739,2022
59070,Bermeries,2.363,2.083,360.448,376,2022
59071,Bersée,4.974,4.628,2236.707,2271,2022
59072,Bersillies,2.468,1.963,263.004,256,2022
59073,Berthen,3.211,3.042,560.459,577,2022
59074,Bertry,3.578,3.072,2131.637,2158,2022
59075,Béthencourt,4.012,3.602,710.486,736,2022
59076,Bettignies,2.573,2.049,309.245,309,2022
59077,Bettrechies,1.758,1.601,241.512,259,2022
59078,Beugnies,3.849,3.269,612.315,619,2022
59079,Beuvrages,4.003,3.67,6413.133,6800,2022
59080,Beuvry-la-Forêt,4.201,3.888,2843.623,2817,2022
59081,Bévillers,3.895,3.457,542.252,560,2022
59082,Bierne,3.882,3.595,1698.268,1799,2022
59083,Bissezeele,3.403,2.995,240.238,250,2022
59084,Blaringhem,4.518,3.886,2002.114,2055,2022
59085,Blécourt,3.685,3.372,303.056,302,2022
59086,Boeschepe,2.597,2.475,2112.202,2144,2022
59087,Boëseghem,4.676,4.071,731.44,745,2022
59088,Bois-Grenier,7.77,7.261,1773.319,1802,2022
59089,Bollezeele,2.698,2.264,1498.96,1424,2022
59090,Bondues,7.345,6.797,10067.97,9759,2022
59091,Borre,5.442,4.796,542.364,575,2022
59092,Bouchain,4.427,3.92,4064.334,3937,2022
59093,Boulogne-sur-Helpe,3.858,2.726,321.382,325,2022
59094,Bourbourg,3.025,2.666,7023.842,7087,2022
59096,Bourghelles,2.951,2.703,1635.836,1670,2022
59097,Boursies,2.495,2.495,369.379,408,2022
59098,Bousbecque,4.678,4.312,4662.047,4791,2022
59099,Bousies,4.153,3.362,1725.449,1766,2022
59100,Bousignies,4.964,4.616,330.206,354,2022
59101,Bousignies-sur-Roc,1.074,0.692,384.198,379,2022
59102,Boussières-en-Cambrésis,3.901,3.426,427.19,440,2022
59103,Boussières-sur-Sambre,3.153,2.516,501.129,518,2022
59104,Boussois,3.593,2.732,3089.658,3176,2022
59105,Bouvignies,2.938,2.769,1510.862,1532,2022
59106,Bouvines,5.17,4.887,752.123,746,2022
59107,Bray-Dunes,1.298,1.204,4689.889,4476,2022
59108,Briastre,3.627,3.274,755.14,732,2022
59109,Brillon,5.048,4.686,762.052,770,2022
59110,Brouckerque,3.024,2.801,1400.501,1434,2022
59111,Broxeele,2.706,2.211,368.636,397,2022
59112,Bruay-sur-l'Escaut,4.225,3.755,10714.498,11325,2022
59113,Bruille-lez-Marchiennes,4.396,3.956,1270.946,1354,2022
59114,Bruille-Saint-Amand,5.252,4.625,1695.654,1671,2022
59115,Brunémont,2.635,2.394,665.194,710,2022
59116,Bry,3.855,3.477,403.337,419,2022
59117,Bugnicourt,3.39,3.022,1044.496,1058,2022
59118,Busigny,3.37,2.612,2376.738,2440,2022
59119,Buysscheure,2.425,1.869,586.287,599,2022
59120,Caëstre,4.786,4.298,1959.452,2034,2022
59121,Cagnoncles,3.766,3.341,595.68,621,2022
59122,Cambrai,3.456,3.141,32404.082,31559,2022
59123,Camphin-en-Carembault,6.073,5.633,1655.879,1702,2022
59124,Camphin-en-Pévèle,4.283,4.028,2327.859,2497,2022
59125,Cantaing-sur-Escaut,3.882,3.657,406.758,405,2022
59126,Cantin,4.098,3.597,1666.848,1719,2022
59127,Capelle,3.149,2.721,137.975,143,2022
59128,Capinghem,9.41,8.634,2437.615,2506,2022
59129,Cappelle-en-Pévèle,4.445,4.191,2161.151,2265,2022
59130,Cappelle-Brouck,2.895,2.58,1096.441,1154,2022
59131,Cappelle-la-Grande,4.364,3.951,7723.604,7953,2022
59132,Carnières,4.121,3.594,972.577,1009,2022
59133,Carnin,4.939,4.63,1039.733,1054,2022
59134,Cartignies,4.053,2.736,1215.007,1257,2022
59135,Cassel,3.629,3.022,2280.743,2249,2022
59136,Le Cateau-Cambrésis,3.752,3.246,6996.872,7016,2022
59137,Catillon-sur-Sambre,2.94,2.173,797.727,788,2022
59138,Cattenières,4.019,3.545,666.261,682,2022
59139,Caudry,3.052,2.747,13858.247,14028,2022
59140,Caullery,2.921,2.549,453.712,457,2022
59141,Cauroir,4.094,3.578,562.519,566,2022
59142,Cerfontaine,4.218,3.257,688.909,709,2022
59143,La Chapelle-d'Armentières,7.217,6.689,8551.317,8656,2022
59144,Château-l'Abbaye,4.359,3.829,812.229,859,2022
59145,Chemy,5.436,5.039,740.402,770,2022
59146,Chéreng,4.409,4.157,2997.712,2978,2022
59147,Choisies,3.244,2.8,55.08,48,2022
59148,Clairfayts,1.919,1.723,331.192,363,2022
59149,Clary,3.571,3.004,1077.576,1086,2022
59150,Cobrieux,3.839,3.567,535.006,535,2022
59151,Colleret,3.974,3.026,1590.065,1595,2022
59152,Comines,3.413,3.17,12233.295,12749,2022
59153,Condé-sur-l'Escaut,4.225,3.627,9413.304,9445,2022
59155,Coudekerque-Branche,4.103,3.57,20717.24,20708,2022
59156,Courchelettes,3.564,3.168,3005.037,2912,2022
59157,Cousolre,1.954,1.469,2208.529,2172,2022
59158,Coutiches,5.76,5.442,2974.891,3151,2022
59159,Craywick,3.128,2.805,633.025,741,2022
59160,Crespin,3.646,3.273,4257.327,4481,2022
59161,Crèvecœur-sur-l'Escaut,4.567,4.15,720.849,741,2022
59162,Crochte,3.68,3.356,642.382,665,2022
59163,Croix,6.701,6.145,20074.306,20574,2022
59164,Croix-Caluyau,4.165,3.494,241.646,244,2022
59165,Cuincy,5.717,5.223,6428.832,6444,2022
59166,Curgies,6.85,6.166,1309.276,1348,2022
59167,Cuvillers,3.161,2.822,205.78,207,2022
59168,Cysoing,4.24,3.966,4787.349,4798,2022
59169,Damousies,3.282,2.694,215.755,207,2022
59170,Dechy,4.386,3.868,5363.831,5352,2022
59171,Dehéries,3.261,2.76,33.478,38,2022
59172,Denain,3.948,3.534,19047.372,20415,2022
59173,Deûlémont,4.925,4.559,1722.476,1843,2022
59174,Dimechaux,3.994,3.296,327.054,326,2022
59175,Dimont,3.464,2.948,310.73,310,2022
59176,Doignies,2.162,2.162,298.135,323,2022
59177,Dompierre-sur-Helpe,3.978,2.884,875.644,858,2022
59178,Douai,3.521,3.251,38554.965,39842,2022
59179,Douchy-les-Mines,5.676,4.985,9749.112,10144,2022
59180,Le Doulieu,5.172,4.948,1386.096,1462,2022
59181,Dourlers,4.279,3.351,548.23,542,2022
59182,Drincham,2.603,2.289,257.136,274,2022
59183,Dunkerque,3.828,3.261,87158.772,86545,2022
59184,Ebblinghem,4.887,4.054,618.046,660,2022
59185,Écaillon,3.496,3.181,1940.854,1936,2022
59186,Eccles,2.897,2.35,89.811,84,2022
59187,Éclaibes,3.818,3.044,268.446,265,2022
59188,Écuélin,4.28,3.417,126.03,140,2022
59189,Eecke,4.377,3.935,1136.871,1222,2022
59190,Élesmes,3.497,2.71,1012.359,998,2022
59191,Élincourt,3.884,3.188,608.513,630,2022
59192,Émerchicourt,3.947,3.625,821.538,826,2022
59193,Emmerin,5.134,4.637,3025.687,3077,2022
59194,Englefontaine,3.878,3.155,1264.582,1271,2022
59195,Englos,11.396,10.535,595.123,615,2022
59196,Ennetières-en-Weppes,9.437,8.69,1342.913,1299,2022
59197,Ennevelin,4.716,4.436,2209.771,2295,2022
59198,Eppe-Sauvage,0.724,0.724,248.758,243,2022
59199,Erchin,2.582,2.326,701.585,690,2022
59200,Eringhem,2.683,2.37,456.892,492,2022
59201,Erquinghem-le-Sec,6.969,6.475,548.925,595,2022
59202,Erquinghem-Lys,6.442,6.023,5120.453,5364,2022
59203,Erre,4.619,4.158,1497.664,1580,2022
59204,Escarmain,3.009,2.634,472.564,482,2022
59205,Escaudain,5.232,4.633,8957.588,9445,2022
59206,Escaudœuvres,3.289,2.89,3272.078,3186,2022
59207,Escautpont,4.753,4.156,4015.261,4172,2022
59208,Escobecques,7.038,6.548,324.858,304,2022
59209,Esnes,3.748,3.288,658.697,673,2022
59210,Esquelbecq,2.96,2.692,2162.406,2125,2022
59211,Esquerchin,4.708,4.188,916.465,914,2022
59212,Estaires,4.695,4.509,6368.585,6501,2022
59213,Estourmel,3.642,3.167,461.609,457,2022
59214,Estrées,3.255,2.817,1110.536,1111,2022
59215,Estreux,6.292,5.663,970.879,960,2022
59216,Eswars,3.568,3.223,355.485,349,2022
59217,Eth,3.065,2.782,340.759,347,2022
59218,Étrœungt,4.092,3.053,1269.75,1291,2022
59219,Estrun,3.264,2.902,658.105,718,2022
59220,Faches-Thumesnil,3.167,2.94,17701.332,18160,2022
59221,Famars,4.931,4.308,2403.584,2494,2022
59222,Faumont,4.1,3.818,2149.901,2235,2022
59223,Le Favril,3.37,2.368,472.992,501,2022
59224,Féchain,2.357,2.147,1806.673,1675,2022
59225,Feignies,2.91,2.307,6594.633,6763,2022
59226,Felleries,3.431,2.807,1495.218,1458,2022
59227,Fenain,3.528,3.141,5389.8,5516,2022
59228,Férin,3.566,3.133,1433.056,1452,2022
59229,Féron,3.53,2.854,540.2,546,2022
59230,Ferrière-la-Grande,4.242,3.299,5150.155,5239,2022
59231,Ferrière-la-Petite,3.92,3.1,1044.069,1081,2022
59232,La Flamengrie,2.876,2.475,420.325,436,2022
59233,Flaumont-Waudrechies,3.555,2.775,341.584,356,2022
59234,Flers-en-Escrebieux,7.2,6.512,5564.496,5751,2022
59236,Flesquières,3.54,3.453,266.307,263,2022
59237,Flêtre,5.335,4.915,909.188,992,2022
59238,Flines-lès-Mortagne,2.751,2.424,1593.781,1630,2022
59239,Flines-lez-Raches,3.105,2.933,5497.899,5612,2022
59240,Floursies,4.869,3.999,124.998,127,2022
59241,Floyon,3.426,2.414,497.091,515,2022
59242,Fontaine-au-Bois,3.26,2.548,671.493,680,2022
59243,Fontaine-au-Pire,2.67,2.333,1263.653,1217,2022
59244,Fontaine-Notre-Dame,4.268,4.025,1723.344,1767,2022
59246,Forest-en-Cambrésis,4.575,3.899,544.947,575,2022
59247,Forest-sur-Marque,5.069,4.739,1561.502,1503,2022
59249,Fourmies,2.792,2.262,11489.867,11403,2022
59250,Fournes-en-Weppes,5.907,5.58,2269.717,2220,2022
59251,Frasnoy,2.951,2.601,350.986,376,2022
59252,Frelinghien,5.093,4.705,2453.1,2482,2022
59253,Fresnes-sur-Escaut,4.98,4.297,7150.593,7453,2022
59254,Fressain,3.309,2.972,886.813,880,2022
59255,Fressies,3.129,2.8,541.905,572,2022
59256,Fretin,5.111,4.842,3187.228,3245,2022
59257,Fromelles,5.594,5.301,1044.728,1065,2022
59258,Genech,4.379,4.075,2666.999,2839,2022
59259,Ghissignies,3.536,2.934,480.112,502,2022
59260,Ghyvelde,3.342,2.969,3972.55,4111,2022
59261,Glageon,2.74,2.14,1679.714,1751,2022
59262,Godewaersvelde,3.739,3.5,2024.489,2070,2022
59263,Gœulzin,4.029,3.519,1086.786,1045,2022
59264,Gognies-Chaussée,1.411,1.177,732.089,728,2022
59265,Gommegnies,3.175,2.75,2239.41,2295,2022
59266,Gondecourt,4.628,4.337,3903.927,4000,2022
59267,Gonnelieu,4.282,4.109,291.105,295,2022
59268,La Gorgue,4.525,4.373,5552.266,5640,2022
59269,Gouzeaucourt,3.305,3.278,1386.335,1463,2022
59270,Grand-Fayt,3.546,2.477,464.277,477,2022
59271,Grande-Synthe,3.297,2.885,19230.038,20635,2022
59272,Grand-Fort-Philippe,1.947,1.755,5102.267,5054,2022
59273,Gravelines,2.306,2.039,10701.288,11001,2022
59274,La Groise,3.967,2.879,457.402,481,2022
59275,Gruson,3.92,3.698,1258.432,1246,2022
59276,Guesnain,3.277,2.903,4670.14,4667,2022
59277,Gussignies,1.111,1.022,327.504,339,2022
59278,Hallennes-lez-Haubourdin,10.005,9.253,4456.233,4697,2022
59279,Halluin,2.661,2.429,19830.098,20812,2022
59280,Hamel,2.425,2.028,795.843,780,2022
59281,Hantay,3.567,3.365,1160.538,1269,2022
59282,Hardifort,3.644,3.098,395.24,401,2022
59283,Hargnies,3.406,2.769,588.582,622,2022
59284,Hasnon,4.277,3.936,3773.756,3894,2022
59285,Haspres,3.553,3.133,2639.413,2650,2022
59286,Haubourdin,4.748,4.264,14256.469,14556,2022
59287,Haucourt-en-Cambrésis,3.954,3.531,194.368,190,2022
59288,Haulchin,4.823,4.243,2288.449,2328,2022
59289,Haussy,2.195,2.058,1511.297,1514,2022
59290,Haut-Lieu,3.887,2.743,386.636,388,2022
59291,Hautmont,3.347,2.622,13714.401,14318,2022
59292,Haveluy,3.956,3.552,3138.948,3276,2022
59293,Haverskerque,3.457,3.11,1445.858,1408,2022
59294,Haynecourt,3.533,3.221,296.404,309,2022
59295,Hazebrouck,3.59,2.995,21609.315,21464,2022
59296,Hecq,3.633,2.935,327.483,350,2022
59297,Hélesmes,4.3,3.912,1841.558,1937,2022
59299,Hem,6.521,6.031,18081.517,18462,2022
59300,Hem-Lenglet,3.166,2.878,548.236,549,2022
59301,Hergnies,3.713,3.188,4205.417,4465,2022
59302,Hérin,4.868,4.321,3953.557,4125,2022
59303,Herlies,5.446,5.151,2304.975,2358,2022
59304,Herrin,3.548,3.315,416.301,421,2022
59305,Herzeele,4.175,3.946,1575.889,1642,2022
59306,Hestrud,1.591,1.302,303.003,295,2022
59307,Holque,2.438,2.207,859.238,887,2022
59308,Hondeghem,4.24,3.538,895.029,922,2022
59309,Hondschoote,1.908,1.79,3988.511,4041,2022
59310,Hon-Hergies,1.605,1.436,846.774,869,2022
59311,Honnechy,3.728,3.066,513.14,567,2022
59312,Honnecourt-sur-Escaut,3.676,3.396,795.684,743,2022
59313,Hordain,4.854,4.32,1400.089,1431,2022
59314,Hornaing,3.665,3.279,3350.642,3548,2022
59315,Houdain-lez-Bavay,3.099,2.713,861.194,892,2022
59316,Houplin-Ancoisne,5.555,5.123,3273.518,3299,2022
59317,Houplines,5.471,5.099,7541.122,7870,2022
59318,Houtkerque,2.882,2.75,929.669,986,2022
59319,Hoymille,3.5,3.271,3224.994,3185,2022
59320,Illies,7.127,6.704,1518.538,1640,2022
59321,Inchy,4.162,3.729,659.624,643,2022
59322,Iwuy,4.707,4.137,3195.0,3358,2022
59323,Jenlain,5.933,5.269,1107.343,1150,2022
59324,Jeumont,3.027,2.3,10029.155,10447,2022
59325,Jolimetz,3.752,3.211,877.04,856,2022
59326,Killem,2.192,2.073,1103.196,1175,2022
59327,Lallaing,4.378,3.95,6454.241,6311,2022
59328,Lambersart,5.779,5.303,26965.599,27425,2022
59329,Lambres-lez-Douai,3.708,3.339,5127.872,4953,2022
59330,Landas,5.194,4.839,2393.082,2414,2022
59331,Landrecies,3.476,2.591,3510.374,3456,2022
59332,Lannoy,4.054,3.753,1867.09,1810,2022
59333,Larouillies,4.23,3.192,251.161,249,2022
59334,Lauwin-Planque,4.66,4.25,1592.671,1604,2022
59335,Lecelles,4.886,4.416,2853.911,2896,2022
59336,Lécluse,2.562,2.177,1337.715,1366,2022
59337,Lederzeele,2.919,2.399,658.089,687,2022
59338,Ledringhem,3.165,2.794,608.818,640,2022
59339,Leers,4.248,3.932,9691.374,9548,2022
59340,Leffrinckoucke,2.855,2.518,4323.347,4150,2022
59341,Lesdain,3.399,3.092,442.271,439,2022
59342,Lez-Fontaine,2.587,2.277,228.27,223,2022
59343,Lesquin,8.924,8.276,8486.456,9113,2022
59344,Leval,2.768,2.168,2434.857,2500,2022
59345,Lewarde,3.747,3.294,2398.596,2418,2022
59346,Lezennes,9.704,9.018,2973.457,3038,2022
59347,Liessies,3.337,2.848,520.463,534,2022
59348,Lieu-Saint-Amand,4.608,4.084,1422.458,1465,2022
59349,Ligny-en-Cambrésis,3.669,3.285,1854.256,1928,2022
59350,Lille,5.939,5.353,211609.103,236234,2022
59351,Limont-Fontaine,3.866,3.026,558.809,544,2022
59352,Linselles,3.668,3.377,8272.3,8211,2022
59353,Locquignol,3.266,2.752,305.083,302,2022
59354,Loffre,3.965,3.545,749.719,719,2022
59356,Lompret,3.617,3.297,2242.83,2195,2022
59357,La Longueville,3.815,3.132,2032.204,2070,2022
59358,Looberghe,2.822,2.538,1159.217,1195,2022
59359,Loon-Plage,2.847,2.548,5842.347,6083,2022
59360,Loos,3.248,2.894,21043.449,22896,2022
59361,Lourches,5.23,4.604,3566.749,3872,2022
59363,Louvignies-Quesnoy,3.655,3.015,923.45,922,2022
59364,Louvil,4.227,3.987,881.22,890,2022
59365,Louvroil,4.1,3.203,6004.845,6389,2022
59366,Lynde,4.072,3.362,728.112,779,2022
59367,Lys-lez-Lannoy,4.324,4.017,13118.428,13797,2022
59368,La Madeleine,4.458,4.06,21586.526,22214,2022
59369,Maing,3.722,3.188,4072.212,4039,2022
59370,Mairieux,3.234,2.543,723.124,700,2022
59371,Le Maisnil,5.494,5.174,621.874,634,2022
59372,Malincourt,3.261,2.787,497.372,481,2022
59374,Marbaix,3.986,2.834,461.351,470,2022
59375,Marchiennes,4.824,4.432,4487.365,4549,2022
59377,Marcoing,4.157,4.011,1862.877,1897,2022
59378,Marcq-en-Barœul,5.663,5.235,38675.192,38604,2022
59379,Marcq-en-Ostrevent,3.357,2.951,701.778,755,2022
59381,Maresches,3.925,3.403,799.026,808,2022
59382,Maretz,3.76,3.037,1385.299,1430,2022
59383,Marly,6.266,5.628,12049.987,12014,2022
59384,Maroilles,3.784,2.696,1476.926,1432,2022
59385,Marpent,3.902,2.978,2685.934,2674,2022
59386,Marquette-lez-Lille,8.342,7.702,10471.396,11105,2022
59387,Marquette-en-Ostrevant,3.079,2.829,1871.629,1919,2022
59388,Marquillies,4.563,4.331,1932.872,1987,2022
59389,Masnières,4.122,3.923,2638.96,2757,2022
59390,Masny,3.136,2.809,4024.406,4080,2022
59391,Mastaing,3.478,3.159,885.654,887,2022
59392,Maubeuge,4.149,3.283,28989.269,29625,2022
59393,Maulde,3.957,3.519,964.987,1007,2022
59394,Maurois,4.496,3.734,375.179,404,2022
59395,Mazinghien,2.986,2.26,295.209,297,2022
59396,Mecquignies,3.201,2.745,683.934,713,2022
59397,Merckeghem,2.132,1.782,604.512,603,2022
59398,Mérignies,4.327,4.003,3132.481,3289,2022
59399,Merris,5.401,5.048,1006.149,1009,2022
59400,Merville,4.489,4.226,9322.047,9692,2022
59401,Méteren,6.518,6.075,2289.984,2281,2022
59402,Millam,2.327,1.981,797.964,854,2022
59403,Millonfosse,5.565,5.109,706.382,715,2022
59405,Mœuvres,2.37,2.37,451.567,485,2022
59406,Monceau-Saint-Waast,2.333,1.75,434.013,435,2022
59407,Monchaux-sur-Écaillon,4.305,3.788,547.488,548,2022
59408,Moncheaux,3.939,3.603,1655.573,1723,2022
59409,Monchecourt,2.793,2.552,2390.446,2508,2022
59410,Mons-en-Barœul,5.17,4.747,20360.482,21564,2022
59411,Mons-en-Pévèle,3.925,3.648,2175.347,2105,2022
59412,Montay,4.01,3.426,293.021,273,2022
59413,Montigny-en-Cambrésis,3.57,3.153,586.182,555,2022
59414,Montigny-en-Ostrevent,3.938,3.547,4897.78,4774,2022
59415,Montrécourt,2.548,2.356,226.095,224,2022
59416,Morbecque,4.291,3.657,2562.127,2518,2022
59418,Mortagne-du-Nord,3.308,2.907,1501.038,1584,2022
59419,Mouchin,4.456,4.109,1399.73,1416,2022
59420,Moustier-en-Fagne,0.744,0.638,65.148,58,2022
59421,Mouvaux,6.767,6.231,13272.929,13020,2022
59422,Naves,3.005,2.59,613.498,627,2022
59423,Neuf-Berquin,4.665,4.392,1324.826,1365,2022
59424,Neuf-Mesnil,4.221,3.412,1271.837,1316,2022
59425,Neuville-en-Avesnois,3.571,2.98,296.04,303,2022
59426,Neuville-en-Ferrain,7.094,6.557,10010.004,10126,2022
59427,La Neuville,3.466,3.178,666.302,633,2022
59428,Neuville-Saint-Rémy,4.262,3.805,4032.226,3923,2022
59429,Neuville-sur-Escaut,6.19,5.481,2628.721,2688,2022
59430,Neuvilly,3.511,3.113,1050.289,1084,2022
59431,Nieppe,5.645,5.274,7451.13,7528,2022
59432,Niergnies,4.467,3.95,538.249,513,2022
59433,Nieurlet,3.153,2.705,878.587,905,2022
59434,Nivelle,4.704,4.159,1333.783,1361,2022
59435,Nomain,4.713,4.394,2555.501,2569,2022
59436,Noordpeene,3.083,2.395,761.545,787,2022
59437,Noyelles-lès-Seclin,6.011,5.523,883.932,852,2022
59438,Noyelles-sur-Escaut,4.005,3.781,775.322,813,2022
59439,Noyelles-sur-Sambre,2.573,1.935,291.82,273,2022
59440,Noyelles-sur-Selle,4.19,3.686,692.553,685,2022
59441,Obies,2.727,2.359,631.562,652,2022
59442,Obrechies,3.373,2.786,274.487,270,2022
59443,Ochtezeele,3.139,2.498,361.434,388,2022
59444,Odomez,4.61,3.972,868.89,918,2022
59445,Ohain,2.184,1.728,1190.553,1193,2022
59446,Oisy,4.608,4.174,660.479,679,2022
59447,Onnaing,5.248,4.627,8437.367,8742,2022
59448,Oost-Cappel,2.235,2.128,459.683,474,2022
59449,Orchies,5.764,5.366,8367.002,8529,2022
59450,Ors,3.327,2.477,620.988,638,2022
59451,Orsinval,4.914,4.274,562.207,555,2022
59452,Ostricourt,4.051,3.661,5398.697,5644,2022
59453,Oudezeele,2.868,2.588,631.367,672,2022
59454,Oxelaëre,3.465,2.885,509.975,522,2022
59455,Paillencourt,2.322,2.071,966.378,1007,2022
59456,Pecquencourt,6.262,5.665,6010.637,6225,2022
59457,Pérenchies,4.649,4.302,8289.0,8584,2022
59458,Péronne-en-Mélantois,4.981,4.705,938.923,972,2022
59459,Petite-Forêt,4.583,4.159,4919.024,5080,2022
59461,Petit-Fayt,3.328,2.228,304.524,302,2022
59462,Phalempin,5.335,4.972,4915.408,4834,2022
59463,Pitgam,2.666,2.425,925.411,976,2022
59464,Poix-du-Nord,3.255,2.649,2136.567,2224,2022
59465,Pommereuil,3.5,2.857,742.49,778,2022
59466,Pont-à-Marcq,6.613,6.187,2860.739,2924,2022
59467,Pont-sur-Sambre,3.164,2.605,2382.445,2434,2022
59468,Potelle,3.446,2.905,445.434,442,2022
59469,Pradelles,5.236,4.59,373.251,415,2022
59470,Prémesques,6.26,5.836,2022.707,2092,2022
59471,Préseau,4.517,3.914,2013.769,2048,2022
59472,Preux-au-Bois,4.075,3.24,836.665,833,2022
59473,Preux-au-Sart,3.361,2.971,284.866,306,2022
59474,Prisches,3.828,2.668,1025.24,1042,2022
59475,Prouvy,4.724,4.163,2096.676,2190,2022
59476,Proville,3.09,2.834,3180.388,3090,2022
59477,Provin,4.111,3.91,4251.675,4488,2022
59478,Quaëdypre,3.699,3.43,1084.814,1123,2022
59479,Quarouble,4.736,4.209,3109.559,3108,2022
59480,Quérénaing,3.411,2.982,875.396,859,2022
59481,Le Quesnoy,3.334,2.805,5111.071,4863,2022
59482,Quesnoy-sur-Deûle,5.183,4.788,6825.497,6985,2022
59483,Quiévelon,3.869,3.062,138.681,137,2022
59484,Quiévrechain,2.882,2.639,6023.685,6354,2022
59485,Quiévy,4.336,3.897,1748.535,1801,2022
59486,Râches,5.602,5.185,2638.179,2682,2022
59487,Radinghem-en-Weppes,7.152,6.686,1383.903,1398,2022
59488,Raillencourt-Sainte-Olle,3.726,3.485,2267.418,2155,2022
59489,Raimbeaucourt,3.107,2.851,4230.36,4010,2022
59490,Rainsars,4.197,3.342,190.938,183,2022
59491,Raismes,6.282,5.668,11865.67,12201,2022
59492,Ramillies,3.097,2.763,586.672,605,2022
59493,Ramousies,3.263,2.768,222.456,227,2022
