code_insee,commune,apl_generalistes,apl_generalistes_moins65,pop_standardisee,pop_totale,annee
12190,Prévinquières,3.187,2.407,312.177,281,2023
12191,Privezac,3.723,3.48,344.431,334,2023
12192,Mounes-Prohencoux,1.943,0.496,197.658,186,2023
12193,Pruines,1.663,0.769,303.069,284,2023
12194,Quins,4.188,4.188,874.917,862,2023
12195,Rebourguil,2.982,2.258,282.46,279,2023
12197,Réquista,3.027,3.027,2222.338,1961,2023
12198,Rieupeyroux,3.624,1.167,2159.621,1933,2023
12199,Rignac,3.761,3.518,2144.505,2009,2023
12200,Rivière-sur-Tarn,1.583,1.155,1125.233,1023,2023
12201,Rodelle,1.966,1.072,1068.622,1072,2023
12202,Rodez,4.266,3.791,24811.503,24207,2023
12203,Roquefort-sur-Soulzon,2.396,2.396,547.521,528,2023
12204,La Roque-Sainte-Marguerite,0.0,0.0,194.093,177,2023
12205,La Rouquette,2.811,2.111,802.554,771,2023
12206,Roussennac,4.254,3.891,621.237,624,2023
12207,Rullac-Saint-Cirq,1.337,0.969,383.509,345,2023
12208,Saint-Affrique,3.441,3.441,8684.323,7992,2023
12209,Saint-Amans-des-Cots,5.193,5.193,888.392,754,2023
12210,Saint-André-de-Najac,3.29,1.165,497.156,453,2023
12211,Saint-André-de-Vézines,0.0,0.0,149.903,133,2023
12212,Saint-Beaulize,0.0,0.0,110.757,94,2023
12213,Saint-Beauzély,2.418,2.418,597.824,599,2023
12214,Saint-Chély-d'Aubrac,7.096,3.417,615.474,518,2023
12215,Saint-Christophe-Vallon,3.886,3.886,1209.073,1176,2023
12216,Saint-Côme-d'Olt,3.645,3.645,1650.583,1437,2023
12217,Sainte-Croix,1.954,1.798,774.131,739,2023
12219,Sainte-Eulalie-d'Olt,3.035,3.035,425.235,373,2023
12220,Sainte-Eulalie-de-Cernon,2.266,1.625,341.771,310,2023
12221,Saint-Félix-de-Lunel,0.894,0.0,422.163,369,2023
12222,Saint-Félix-de-Sorgues,0.885,0.885,218.075,182,2023
12223,Argences en Aubrac,3.17,3.17,1868.719,1595,2023
12224,Saint Geniez d'Olt et d'Aubrac,3.035,3.035,2555.07,2192,2023
12225,Saint-Georges-de-Luzençon,4.369,4.369,1656.159,1595,2023
12226,Saint-Hippolyte,1.257,1.257,491.52,423,2023
12227,Saint-Igest,2.974,2.818,180.895,175,2023
12228,Saint-Izaire,0.0,0.0,347.97,313,2023
12229,Saint-Jean-d'Alcapiès,2.42,2.42,225.609,233,2023
12230,Saint-Jean-Delnous,3.587,3.587,461.612,387,2023
12231,Saint-Jean-du-Bruel,2.39,2.39,796.105,690,2023
12232,Saint-Jean-et-Saint-Paul,1.21,1.21,279.843,282,2023
12233,Saint-Juéry,0.748,0.748,317.507,295,2023
12234,Sainte-Juliette-sur-Viaur,2.345,1.61,611.431,625,2023
12235,Saint-Just-sur-Viaur,2.764,2.764,228.27,204,2023
12236,Saint-Laurent-de-Lévézou,1.287,1.287,163.936,153,2023
12237,Saint-Laurent-d'Olt,2.528,2.528,712.823,639,2023
12238,Saint-Léons,3.042,2.899,429.847,425,2023
12239,Saint-Martin-de-Lenne,4.559,4.559,329.336,329,2023
12240,Saint-Parthem,2.575,2.39,438.495,403,2023
12241,Sainte-Radegonde,3.429,3.022,1769.132,1755,2023
12242,Saint-Rémy,4.156,3.689,314.014,305,2023
12243,Saint-Rome-de-Cernon,4.954,4.633,952.283,959,2023
12244,Saint-Rome-de-Tarn,3.716,3.716,1026.893,895,2023
12246,Saint-Santin,2.744,2.56,577.692,523,2023
12247,Saint-Saturnin-de-Lenne,3.683,3.683,350.252,311,2023
12248,Saint-Sernin-sur-Rance,3.8,3.8,661.545,604,2023
12249,Saint-Sever-du-Moustier,1.165,1.165,205.266,185,2023
12250,Saint-Symphorien-de-Thénières,5.752,5.353,248.848,214,2023
12251,Saint-Victor-et-Melvieu,1.344,1.344,355.475,315,2023
12252,Salles-Courbatiès,2.128,2.128,495.167,459,2023
12253,Salles-Curan,4.222,4.222,1149.098,1017,2023
12254,Salles-la-Source,3.134,3.134,2442.714,2302,2023
12255,Salmiech,2.887,1.785,841.418,759,2023
12256,Salvagnac-Cajarc,3.156,3.156,395.872,363,2023
12257,Causse-et-Diège,1.155,0.983,836.761,805,2023
12258,La Salvetat-Peyralès,3.323,0.862,1186.705,998,2023
12259,Sanvensa,3.259,1.739,691.767,643,2023
12260,Sauclières,0.797,0.797,191.159,175,2023
12261,Saujac,2.426,2.426,144.02,124,2023
12262,Sauveterre-de-Rouergue,3.823,3.823,885.124,716,2023
12263,Savignac,3.25,2.783,763.694,763,2023
12264,Sébazac-Concourès,3.139,2.867,3378.421,3297,2023
12265,Sébrazac,4.57,4.123,571.474,528,2023
12266,Ségur,3.558,3.558,576.335,546,2023
12267,La Selve,2.345,1.611,682.035,604,2023
12268,Sénergues,1.744,1.744,500.868,424,2023
12269,La Serre,3.029,3.029,132.024,126,2023
12270,Sévérac d'Aveyron,3.085,3.085,4367.834,4062,2023
12272,Sonnac,1.505,0.867,523.734,519,2023
12273,Soulages-Bonneval,5.429,4.235,311.133,299,2023
12274,Sylvanès,1.448,0.0,122.934,115,2023
12275,Tauriac-de-Camarès,0.0,0.0,41.669,34,2023
12276,Tauriac-de-Naucelle,4.801,4.801,390.832,373,2023
12277,Taussac,4.045,4.045,570.366,515,2023
12278,Tayrac,3.335,1.804,196.632,187,2023
12280,Thérondels,1.348,1.348,432.827,375,2023
12281,Toulonjac,3.787,3.319,775.605,749,2023
12282,Tournemire,1.535,1.535,437.501,421,2023
12283,Trémouilles,2.271,1.768,503.767,474,2023
12284,Le Truel,0.0,0.0,373.524,345,2023
12286,Vabres-l'Abbaye,2.656,2.656,1239.757,1214,2023
12287,Vailhourles,1.531,1.375,685.656,644,2023
12288,Valady,3.231,3.231,1566.352,1598,2023
12289,Valzergues,4.23,3.681,229.64,205,2023
12290,Vaureilles,3.837,3.473,509.98,493,2023
12291,Verrières,0.428,0.0,423.266,369,2023
12292,Versols-et-Lapeyre,1.77,1.77,439.423,418,2023
12293,Veyreau,1.5,0.0,142.951,134,2023
12294,Vézins-de-Lévézou,1.93,1.93,704.772,643,2023
12295,Viala-du-Pas-de-Jaux,0.0,0.0,100.629,93,2023
12296,Viala-du-Tarn,0.919,0.919,569.577,526,2023
12297,Le Vibal,3.821,3.821,543.21,521,2023
12298,Villecomtal,1.341,0.0,448.121,421,2023
12299,Villefranche-de-Panat,3.179,3.179,766.854,680,2023
12300,Villefranche-de-Rouergue,3.547,2.946,12968.813,11720,2023
12301,Villeneuve,3.31,2.998,2172.244,1964,2023
12303,Vimenet,4.035,4.035,275.204,252,2023
12305,Viviez,3.704,3.028,1332.371,1216,2023
12307,Curan,3.181,3.181,317.787,298,2023
13001,Aix-en-Provence,5.048,4.149,145348.661,147478,2023
13002,Allauch,4.708,3.857,22259.826,21490,2023
13003,Alleins,3.756,3.406,2710.72,2764,2023
13004,Arles,4.385,3.622,52111.762,50415,2023
13005,Aubagne,4.314,3.573,48131.708,47342,2023
13006,Aureille,3.157,2.97,1581.37,1541,2023
13007,Auriol,3.917,3.345,12781.928,12839,2023
13008,Aurons,2.858,2.48,569.018,564,2023
13009,La Barben,4.234,3.762,830.226,850,2023
13010,Barbentane,2.314,1.924,4451.5,4236,2023
13011,Les Baux-de-Provence,4.211,3.705,339.615,289,2023
13012,Beaurecueil,4.689,4.144,722.695,607,2023
13013,Belcodène,4.163,3.869,1965.522,1948,2023
13014,Berre-l'Étang,2.321,2.278,13730.992,13912,2023
13015,Bouc-Bel-Air,6.646,5.608,15629.955,15248,2023
13016,La Bouilladisse,5.039,4.422,6410.982,6341,2023
13017,Boulbon,2.457,1.857,1573.857,1519,2023
13018,Cabannes,3.805,3.325,4664.355,4595,2023
13019,Cabriès,4.237,3.514,10003.341,10070,2023
13020,Cadolive,2.807,2.614,2187.464,2202,2023
13021,Carry-le-Rouet,4.402,4.122,6422.351,5708,2023
13022,Cassis,3.517,2.988,7651.534,6720,2023
13023,Ceyreste,4.758,4.326,5002.931,4813,2023
13024,Charleval,3.87,3.545,2699.154,2628,2023
13025,Châteauneuf-le-Rouge,5.066,4.702,2446.429,2357,2023
13026,Châteauneuf-les-Martigues,5.179,4.666,17365.279,17909,2023
13027,Châteaurenard,3.052,2.67,16881.722,16669,2023
13028,La Ciotat,4.642,4.322,39550.814,36987,2023
13029,Cornillon-Confoux,4.26,3.739,1601.101,1571,2023
13030,Cuges-les-Pins,1.448,1.259,5389.793,5662,2023
13031,La Destrousse,3.993,3.445,4063.558,3913,2023
13032,Éguilles,4.171,3.592,8329.985,8220,2023
13033,Ensuès-la-Redonne,5.015,4.477,5799.614,5768,2023
13034,Eygalières,2.823,2.407,1967.407,1733,2023
13035,Eyguières,3.098,2.994,6878.81,6887,2023
13036,Eyragues,3.978,3.392,4598.387,4355,2023
13037,La Fare-les-Oliviers,4.381,4.167,8739.427,8867,2023
13038,Fontvieille,2.389,1.969,3932.043,3521,2023
13039,Fos-sur-Mer,2.883,2.494,15167.397,15469,2023
13040,Fuveau,4.119,3.863,9961.758,10115,2023
13041,Gardanne,3.859,3.493,21078.345,21174,2023
13042,Gémenos,3.817,3.176,7218.97,6794,2023
13043,Gignac-la-Nerthe,4.759,4.217,9941.893,10083,2023
13044,Grans,5.284,4.668,5386.78,5274,2023
13045,Graveson,4.307,3.508,4790.747,4791,2023
13046,Gréasque,4.094,3.855,4503.436,4392,2023
13047,Istres,2.841,2.522,43840.901,44577,2023
13048,Jouques,3.39,3.172,4509.098,4404,2023
13049,Lamanon,4.461,4.015,2106.536,2046,2023
13050,Lambesc,4.247,3.705,10126.296,9991,2023
13051,Lançon-Provence,4.463,4.159,9099.419,9340,2023
13052,Maillane,5.117,4.1,2748.086,2738,2023
13053,Mallemort,4.276,3.741,6283.201,6172,2023
13054,Marignane,3.836,3.465,32917.771,33003,2023
13056,Martigues,3.761,3.276,49485.232,48568,2023
13057,Mas-Blanc-des-Alpilles,4.333,3.421,507.35,513,2023
13058,Maussane-les-Alpilles,4.452,3.964,2665.49,2396,2023
13059,Meyrargues,4.632,4.46,3759.513,3830,2023
13060,Meyreuil,3.404,3.167,5771.468,5935,2023
13061,Saint-Pierre-de-Mézoargues,2.241,1.701,231.703,223,2023
13062,Mimet,2.689,2.519,4412.611,4187,2023
13063,Miramas,3.252,2.716,26138.898,26405,2023
13064,Mollégès,3.627,2.916,2683.247,2666,2023
13065,Mouriès,3.778,3.635,3535.289,3414,2023
13066,Noves,6.23,5.31,5892.18,5853,2023
13067,Orgon,3.944,3.228,2810.807,2698,2023
13068,Paradou,4.443,3.97,2149.358,2200,2023
13069,Pélissanne,4.688,4.164,10738.845,10554,2023
13070,La Penne-sur-Huveaune,5.679,4.705,6800.399,6569,2023
13071,Les Pennes-Mirabeau,5.658,4.842,22571.031,22161,2023
13072,Peynier,4.336,3.942,3620.737,3650,2023
13073,Peypin,2.849,2.621,5706.471,5613,2023
13074,Peyrolles-en-Provence,3.632,3.503,5100.424,5223,2023
13075,Plan-de-Cuques,5.584,4.574,12483.483,11396,2023
13076,Plan-d'Orgon,4.194,3.43,3532.605,3552,2023
13077,Port-de-Bouc,2.936,2.521,16550.913,16136,2023
13078,Port-Saint-Louis-du-Rhône,3.927,3.266,8632.854,8446,2023
13079,Puyloubier,2.94,2.458,1831.881,1783,2023
13080,Le Puy-Sainte-Réparade,3.763,3.535,6013.403,5830,2023
13081,Rognac,6.072,5.716,12084.501,12175,2023
13082,Rognes,3.619,3.256,4880.929,4586,2023
13083,Rognonas,4.11,3.428,4342.428,4111,2023
13084,La Roque-d'Anthéron,3.11,2.727,5504.208,5377,2023
13085,Roquefort-la-Bédoule,7.607,6.394,6187.112,5861,2023
13086,Roquevaire,3.751,3.179,8840.905,8673,2023
13087,Rousset,4.002,3.658,5085.818,5209,2023
13088,Le Rove,5.352,4.649,5306.419,5194,2023
13089,Saint-Andiol,4.661,3.95,3407.859,3380,2023
13090,Saint-Antonin-sur-Bayon,1.113,0.897,138.553,125,2023
13091,Saint-Cannat,4.983,4.267,5885.15,5653,2023
13092,Saint-Chamas,3.308,2.871,8720.598,8643,2023
13093,Saint-Estève-Janson,3.442,3.094,372.497,372,2023
13094,Saint-Étienne-du-Grès,3.637,2.834,2694.74,2486,2023
13095,Saint-Marc-Jaumegarde,4.413,4.125,1350.421,1247,2023
13096,Saintes-Maries-de-la-Mer,7.601,4.101,2411.819,2120,2023
13097,Saint-Martin-de-Crau,4.195,3.878,14085.807,13729,2023
13098,Saint-Mitre-les-Remparts,3.728,3.281,6216.438,5816,2023
13099,Saint-Paul-lès-Durance,2.455,1.865,883.88,887,2023
13100,Saint-Rémy-de-Provence,4.156,3.408,10570.626,9619,2023
13101,Saint-Savournin,3.182,3.027,3381.508,3501,2023
13102,Saint-Victoret,6.427,5.767,6737.554,6648,2023
13103,Salon-de-Provence,4.108,3.71,44989.57,44731,2023
13104,Sausset-les-Pins,2.515,2.456,8607.709,7563,2023
13105,Sénas,5.129,4.492,6962.584,6838,2023
13106,Septèmes-les-Vallons,3.787,3.143,11850.271,11734,2023
13107,Simiane-Collongue,3.566,3.066,5992.749,5849,2023
13108,Tarascon,2.985,2.281,15059.746,15423,2023
13109,Le Tholonet,3.741,3.263,2371.208,2355,2023
13110,Trets,3.757,3.309,10777.998,10678,2023
13111,Vauvenargues,2.895,2.895,1136.751,1041,2023
13112,Velaux,3.503,3.302,8869.147,8713,2023
13113,Venelles,4.657,4.187,8747.524,8426,2023
13114,Ventabren,3.317,3.01,5735.276,5484,2023
13115,Vernègues,2.919,2.436,1966.864,2123,2023
13116,Verquières,4.713,4.018,802.254,790,2023
13117,Vitrolles,3.347,3.044,34534.126,35532,2023
13118,Coudoux,6.899,6.386,3642.533,3726,2023
13119,Carnoux-en-Provence,4.713,3.957,7064.074,6747,2023
13201,Marseille 1er Arrondissement,6.36,5.238,37905.899,39436,2023
13202,Marseille 2e Arrondissement,5.202,4.141,23344.442,23627,2023
13203,Marseille 3e Arrondissement,4.239,3.396,49759.183,53115,2023
13204,Marseille 4e Arrondissement,5.277,4.257,50378.315,50068,2023
13205,Marseille 5e Arrondissement,4.76,3.86,43791.906,45449,2023
13206,Marseille 6e Arrondissement,6.878,5.771,39508.504,39647,2023
13207,Marseille 7e Arrondissement,5.484,4.743,37160.329,34633,2023
13208,Marseille 8e Arrondissement,4.985,4.259,87278.808,82609,2023
13209,Marseille 9e Arrondissement,3.59,3.079,78704.699,77106,2023
13210,Marseille 10e Arrondissement,3.921,3.287,57989.463,59002,2023
13211,Marseille 11e Arrondissement,7.932,6.619,57627.031,57924,2023
13212,Marseille 12e Arrondissement,3.518,2.884,66019.541,63108,2023
13213,Marseille 13e Arrondissement,4.309,3.507,90323.955,92261,2023
13214,Marseille 14e Arrondissement,5.226,4.148,56720.625,59948,2023
13215,Marseille 15e Arrondissement,7.171,6.059,74452.765,79656,2023
13216,Marseille 16e Arrondissement,2.833,2.304,15516.28,15487,2023
14001,Ablon,3.644,3.422,1185.109,1187,2023
14003,Agy,3.976,3.734,303.337,313,2023
14005,Valambray,3.676,3.528,1637.801,1682,2023
14006,Amayé-sur-Orne,2.674,2.649,1037.35,1061,2023
14007,Amayé-sur-Seulles,3.212,2.905,220.88,218,2023
14009,Amfreville,3.151,2.78,1379.531,1383,2023
14011,Aurseulles,2.699,2.371,1829.691,1903,2023
14012,Angerville,3.09,2.833,188.202,197,2023
14014,Colomby-Anguerny,5.817,5.307,1288.323,1306,2023
14015,Anisy,5.626,5.116,778.132,776,2023
14016,Annebault,3.519,2.981,488.512,494,2023
14019,Arganchy,4.131,3.808,208.861,214,2023
14020,Argences,2.657,2.515,3870.859,3848,2023
14021,Arromanches-les-Bains,2.968,2.784,529.741,449,2023
14022,Asnelles,3.011,2.891,723.198,622,2023
14023,Asnières-en-Bessin,2.478,2.153,69.532,70,2023
14024,Auberville,4.638,4.001,601.562,597,2023
14025,Aubigny,4.977,4.723,308.848,307,2023
14026,Audrieu,3.772,3.381,1086.816,1148,2023
14027,Les Monts d'Aunay,3.302,2.908,4595.611,4554,2023
14030,Authie,7.77,7.211,1643.02,1676,2023
14032,Les Authieux-sur-Calonne,3.607,2.918,276.259,276,2023
14033,Auvillars,1.205,1.067,216.487,211,2023
14034,Avenay,3.874,3.694,522.395,567,2023
14035,Balleroy-sur-Drôme,2.705,2.438,1280.436,1331,2023
14036,Banneville-la-Campagne,5.529,5.078,174.419,191,2023
14037,Malherbe-sur-Ajon,3.063,2.8,535.522,570,2023
14038,Banville,3.747,3.449,798.999,797,2023
14039,Barbery,2.635,2.564,724.379,780,2023
14040,Barbeville,4.638,4.252,222.587,222,2023
14041,Barneville-la-Bertran,3.155,2.756,131.678,122,2023
14042,Baron-sur-Odon,2.465,2.386,1005.893,1055,2023
14043,Barou-en-Auge,2.96,2.889,76.234,67,2023
14044,Basly,5.072,4.593,988.86,1057,2023
14045,Basseneville,3.695,3.347,245.563,251,2023
14046,Bavent,4.016,3.603,1891.825,1940,2023
14047,Bayeux,4.255,3.86,13820.761,12775,2023
14049,Bazenville,3.688,3.538,151.037,142,2023
14050,La Bazoque,1.208,1.018,187.372,190,2023
14053,Beaumais,4.186,4.043,167.18,165,2023
14054,Beaumesnil,2.715,2.43,200.364,205,2023
14055,Beaumont-en-Auge,5.015,3.988,419.66,398,2023
14057,Bellengreville,3.525,3.316,1417.921,1458,2023
14059,Benerville-sur-Mer,4.243,3.411,500.029,411,2023
14060,Bénouville,5.21,4.635,2065.135,2016,2023
14061,Souleuvre en Bocage,2.544,2.328,8752.916,8745,2023
14062,Bény-sur-Mer,4.593,4.182,417.311,444,2023
14063,Bernesq,2.611,2.361,211.044,212,2023
14064,Bernières-d'Ailly,3.273,3.201,212.612,216,2023
14066,Bernières-sur-Mer,3.752,3.372,2518.508,2388,2023
14068,Biéville-Beuville,4.989,4.613,3842.708,3738,2023
14069,Beuvillers,2.994,2.449,1318.819,1319,2023
14070,Beuvron-en-Auge,2.527,2.382,220.522,199,2023
14076,Blainville-sur-Orne,5.275,4.804,5787.346,5876,2023
14077,Blangy-le-Château,3.233,2.689,777.607,734,2023
14078,Blay,3.669,3.42,346.029,361,2023
14079,Blonville-sur-Mer,4.637,3.703,1729.893,1550,2023
14080,Le Bô,3.911,3.911,120.273,125,2023
14082,La Boissière,2.853,2.452,166.01,188,2023
14083,Bonnebosq,2.084,1.782,703.536,669,2023
14084,Bonnemaison,3.276,2.927,404.397,395,2023
14085,Bonneville-la-Louvet,2.801,2.425,839.897,818,2023
14086,Bonneville-sur-Touques,4.611,3.64,347.62,321,2023
14087,Bonnœil,3.602,3.531,120.348,120,2023
14088,Bons-Tassilly,3.749,3.554,394.262,397,2023
14089,Bougy,3.749,3.444,350.991,384,2023
14090,Boulon,2.999,2.92,788.244,810,2023
14091,Bourgeauville,3.862,3.122,106.666,98,2023
14092,Bourguébus,3.519,3.349,2219.53,2433,2023
14093,Branville,3.457,2.956,206.707,211,2023
14096,Brémoy,2.311,2.18,229.093,247,2023
14097,Bretteville-le-Rabet,4.058,3.846,272.953,300,2023
14098,Thue et Mue,5.714,5.251,5871.459,6169,2023
14100,Bretteville-sur-Laize,2.782,2.662,1912.517,1911,2023
14101,Bretteville-sur-Odon,6.111,5.69,4363.061,4148,2023
14102,Le Breuil-en-Auge,4.176,3.4,1080.234,977,2023
14103,Le Breuil-en-Bessin,2.954,2.701,412.183,413,2023
14104,Le Brévedent,3.916,3.229,190.049,191,2023
14106,Bréville-les-Monts,4.185,3.756,665.107,656,2023
14107,Bricqueville,2.741,2.491,144.98,155,2023
14110,Brucourt,3.612,3.258,130.129,127,2023
14111,Bucéels,3.414,2.988,428.238,444,2023
14116,Le Bû-sur-Rouvres,2.748,2.666,109.7,114,2023
14117,Cabourg,3.707,3.353,4364.039,3583,2023
14118,Caen,5.635,5.162,104677.8,108200,2023
14119,Cagny,5.636,5.266,1992.556,2039,2023
14120,Cahagnes,2.273,2.098,1340.387,1412,2023
14121,Cahagnolles,2.436,2.156,240.903,255,2023
14122,La Caine,3.367,3.149,146.444,158,2023
14123,Cairon,3.216,3.027,1961.03,2023,2023
14124,La Cambe,3.935,3.553,573.501,550,2023
14125,Cambes-en-Plaine,6.623,6.094,1805.852,1807,2023
14126,Cambremer,2.414,2.28,1395.071,1310,2023
14127,Campagnolles,3.327,2.894,520.129,555,2023
14130,Campigny,3.372,3.258,178.109,185,2023
14131,Canapville,5.225,4.069,246.441,228,2023
14132,Canchy,3.733,3.415,206.66,203,2023
14134,Canteloup,3.108,2.966,195.056,188,2023
14135,Carcagny,4.005,3.647,271.775,278,2023
14136,Cardonville,3.338,2.975,86.754,93,2023
14137,Carpiquet,4.68,4.299,3148.358,3133,2023
14138,Cartigny-l'Épinay,2.367,1.903,286.913,298,2023
14140,Castillon,2.852,2.703,342.129,359,2023
14141,Castillon-en-Auge,1.85,1.466,162.138,162,2023
14143,Caumont-sur-Aure,2.073,1.903,2511.342,2417,2023
14145,Cauvicourt,4.359,4.125,522.891,554,2023
14146,Cauville,2.47,2.383,172.589,170,2023
14147,Cernay,1.619,1.027,142.016,138,2023
14149,Cesny-aux-Vignes,3.344,3.259,393.813,417,2023
14150,Cesny-les-Sources,2.559,2.52,1422.43,1390,2023
14159,Chouain,3.054,2.672,233.067,235,2023
14160,Cintheaux,4.518,4.27,183.722,181,2023
14161,Clarbec,2.664,1.988,345.613,324,2023
14162,Clécy,4.069,4.069,1352.773,1316,2023
14163,Cléville,2.732,2.605,373.971,392,2023
14165,Colleville-sur-Mer,2.897,2.524,202.039,193,2023
14166,Colleville-Montgomery,3.792,3.419,2604.399,2537,2023
14167,Colombelles,5.512,5.039,6833.042,7022,2023
14168,Colombières,2.741,2.491,220.588,205,2023
14169,Colombiers-sur-Seulles,4.363,4.08,154.244,155,2023
14171,Combray,3.418,3.418,140.032,144,2023
14172,Commes,2.916,2.603,492.237,457,2023
14173,Condé-sur-Ifs,3.74,3.635,418.22,441,2023
14174,Condé-en-Normandie,3.536,3.536,6698.946,6157,2023
14175,Condé-sur-Seulles,3.35,2.968,276.05,303,2023
14177,Coquainvilliers,3.091,2.517,856.804,842,2023
14179,Cordebugle,2.143,1.349,157.742,166,2023
14180,Cordey,4.748,4.247,154.5,154,2023
14181,Cormelles-le-Royal,6.3,5.908,5262.853,5170,2023
14182,Cormolain,1.894,1.763,395.18,395,2023
14183,Cossesseville,2.966,2.966,107.561,105,2023
14184,Cottun,3.957,3.679,226.521,231,2023
14190,Courcy,2.208,2.208,129.27,125,2023
14191,Courseulles-sur-Mer,3.559,3.179,5012.113,4137,2023
14193,Courtonne-la-Meurdrac,2.365,1.811,684.932,674,2023
14194,Courtonne-les-Deux-Églises,2.427,1.543,611.632,635,2023
14195,Courvaudon,3.501,3.151,267.54,278,2023
14196,Crépon,3.446,3.254,229.51,217,2023
14197,Cresserons,4.587,4.194,1120.175,1088,2023
14198,Cresseveuille,2.261,2.13,249.632,255,2023
14200,Creully sur Seulles,3.855,3.546,2206.924,2266,2023
14202,Cricquebœuf,3.099,2.637,297.199,266,2023
14203,Cricqueville-en-Auge,3.5,3.215,188.609,187,2023
14204,Cricqueville-en-Bessin,1.685,1.443,181.704,170,2023
14205,Cristot,3.433,3.017,205.925,220,2023
14206,Crocy,3.878,3.735,300.824,288,2023
14207,Croisilles,2.448,2.428,598.58,647,2023
14209,Crouay,3.449,3.2,517.891,509,2023
14211,Culey-le-Patry,2.703,2.616,365.067,373,2023
14214,Cussy,3.957,3.679,176.731,177,2023
14215,Cuverville,3.364,3.131,2177.426,2278,2023
14216,Damblainville,4.813,4.599,236.875,235,2023
14218,Danestal,3.082,2.61,370.386,406,2023
14220,Deauville,4.059,3.227,4374.775,3565,2023
14221,Démouville,4.761,4.409,3140.279,3008,2023
14223,Le Détroit,2.997,2.926,89.209,90,2023
14224,Deux-Jumeaux,3.434,3.109,56.151,52,2023
14225,Dives-sur-Mer,3.594,3.24,5497.532,5174,2023
14226,Donnay,3.238,3.219,281.591,311,2023
14227,Douville-en-Auge,3.503,3.044,232.302,217,2023
14228,Douvres-la-Délivrande,4.167,3.742,5270.629,5097,2023
14229,Dozulé,3.596,3.312,2451.018,2315,2023
14230,Drubec,4.504,3.679,115.613,113,2023
14231,Beaufour-Druval,2.098,1.93,420.718,435,2023
14232,Ducy-Sainte-Marguerite,3.417,3.133,169.103,175,2023
14236,Ellon,3.455,3.062,666.496,619,2023
14237,Émiéville,4.178,3.883,573.788,628,2023
14238,Englesqueville-en-Auge,5.141,3.985,124.545,113,2023
14239,Englesqueville-la-Percée,1.904,1.663,101.908,98,2023
14240,Épaney,3.757,3.594,481.249,501,2023
14241,Épinay-sur-Odon,4.126,3.624,622.443,629,2023
14242,Épron,7.627,7.031,1761.822,1672,2023
14243,Équemauville,3.404,2.959,1851.374,1568,2023
14244,Eraines,4.716,4.502,286.278,288,2023
14245,Ernes,3.072,3.01,308.29,318,2023
14246,Escoville,4.076,3.717,783.672,805,2023
14248,Espins,2.248,2.228,245.492,248,2023
14249,Esquay-Notre-Dame,2.831,2.738,1330.447,1442,2023
14250,Esquay-sur-Seulles,4.281,4.03,302.766,286,2023
14251,Esson,2.35,2.35,520.168,563,2023
14252,Estrées-la-Campagne,3.997,3.84,244.061,258,2023
14254,Éterville,6.656,6.223,1549.998,1604,2023
14256,Étréham,3.828,3.435,316.125,325,2023
14257,Évrecy,2.976,2.724,2025.031,2037,2023
14258,Falaise,4.466,4.232,8088.589,7782,2023
14260,Fauguernon,3.224,2.818,250.457,235,2023
14261,Le Faulq,3.437,2.918,310.769,331,2023
14266,Feuguerolles-Bully,4.472,4.238,1440.17,1509,2023
14269,Fierville-les-Parcs,4.009,3.152,227.217,229,2023
14270,Firfol,2.863,2.31,398.429,377,2023
14271,Fleury-sur-Orne,7.007,6.552,5121.065,5303,2023
14272,La Folie,1.876,1.617,110.75,103,2023
14273,La Folletière-Abenon,2.255,1.559,149.067,140,2023
14274,Fontaine-Étoupefour,4.681,4.426,2589.54,2747,2023
14275,Fontaine-Henry,4.246,3.974,500.252,509,2023
14276,Fontaine-le-Pin,2.349,2.239,339.622,348,2023
14277,Fontenay-le-Marmion,2.949,2.836,1896.067,1997,2023
14278,Fontenay-le-Pesnel,3.074,2.644,1221.211,1217,2023
14280,Formentin,2.574,2.168,250.86,267,2023
14281,Formigny La Bataille,4.688,4.279,762.302,752,2023
14282,Foulognes,2.34,2.138,214.359,214,2023
14283,Fourches,3.608,3.465,209.858,218,2023
14284,Fourneaux-le-Val,3.602,3.316,152.143,155,2023
14285,Le Fournet,2.284,1.872,66.752,76,2023
14286,Fourneville,3.665,3.091,465.155,467,2023
14287,Frénouville,3.433,3.208,1927.38,1995,2023
14288,Le Fresne-Camilly,2.912,2.757,929.424,947,2023
14289,Fresné-la-Mère,4.666,4.452,537.229,578,2023
14290,Fresney-le-Puceux,2.553,2.475,739.728,804,2023
14291,Fresney-le-Vieux,2.137,2.085,298.768,309,2023
14293,Fumichon,2.639,2.162,275.668,270,2023
14297,Gavrus,3.754,3.448,523.677,610,2023
14298,Géfosse-Fontenay,2.931,2.633,143.211,131,2023
14299,Genneville,2.526,2.265,795.182,831,2023
14300,Gerrots,1.898,1.754,54.714,51,2023
14301,Giberville,5.388,4.977,4808.422,4844,2023
14302,Glanville,3.687,2.919,171.042,161,2023
14303,Glos,3.439,2.663,932.781,924,2023
14304,Gonneville-sur-Honfleur,4.354,3.826,872.108,864,2023
14305,Gonneville-sur-Mer,3.78,3.321,753.551,661,2023
14306,Gonneville-en-Auge,3.372,3.002,406.76,384,2023
14308,Goustranville,4.085,3.616,287.727,311,2023
14309,Gouvix,3.724,3.555,805.327,831,2023
